Time,Size
42.0978798866272,7829
42.12917900085449,692
42.15187740325928,7461
42.18286871910095,692
42.2147958278656,5013
42.24522137641907,692
42.28027939796448,8965
42.31259512901306,692
42.36545395851135,692
42.39669060707092,12534
42.413443088531494,950
42.428603172302246,692
42.45632481575012,9333
42.486607789993286,692
42.51837778091431,5765
42.549612283706665,692
42.574140310287476,7269
42.6131317615509,692
42.63325095176697,8773
42.665594816207886,692
42.697330713272095,8965
42.730385541915894,692
42.75285482406616,9157
42.78422236442566,692
42.815282344818115,4821
42.845704317092896,692
42.87839150428772,7077
42.90910053253174,692
42.97234797477722,692
42.99493074417114,8581
43.03119707107544,692
43.05330729484558,7829
43.086212158203125,692
43.13367033004761,5765
43.13378548622131,1421
43.150249004364014,692
43.17297029495239,8021
43.20771288871765,692
43.238508224487305,8965
43.271427392959595,692
43.29267859458923,9717
43.33692526817322,692
43.35671377182007,9333
43.388182163238525,692
43.41345286369324,6149
43.44624185562134,692
43.478766679763794,6517
43.509214878082275,692
43.56387186050415,692
43.598209619522095,8581
43.64700722694397,692
43.652687549591064,6517
43.68569898605347,692
43.719603300094604,6325
43.75008249282837,692
43.7726788520813,6325
43.80574870109558,692
43.839104652404785,6325
43.86974883079529,692
43.89916801452637,5765
43.93004488945007,692
43.95757031440735,49766
43.9889874458313,692
44.0228316783905,5957
44.03286647796631,165
44.05387330055237,692
44.073954343795776,7653
44.103116512298584,692
44.166871309280396,692
44.19728422164917,8581
44.232033014297485,692
44.25958323478699,5573
44.286295652389526,692
44.31782364845276,9909
44.36238121986389,692
44.3735191822052,9157
44.405590534210205,692
44.438875675201416,8405
44.46927785873413,692
44.494324684143066,5397
44.52435040473938,692
44.56674337387085,7829
44.58707356452942,692
44.6124312877655,8965
44.642680644989014,692
44.675050258636475,8965
44.709877490997314,692
44.77427840232849,692
44.796868324279785,8213
44.829516887664795,692
44.85342454910278,8021
44.8856303691864,692
44.917579650878906,9333
44.952882051467896,692
44.975706577301025,7829
45.00787305831909,692
45.033987045288086,7269
45.0828595161438,692
45.09829521179199,4261
45.12843108177185,692
45.15614700317383,7077
45.18666338920593,692
45.21977257728577,8405
45.2488853931427,692
45.289002656936646,8773
45.29253387451172,85
45.302915811538696,692
45.3642041683197,692
45.39672088623047,9157
45.43014860153198,692
45.453574419021606,6901
45.487619161605835,692
45.516942262649536,6517
45.54703640937805,692
45.6008939743042,5205
45.60094213485718,861
45.60450100898743,692
45.63706016540527,12726
45.706209897994995,692
45.70631217956543,14422
45.72540259361267,692
45.758095026016235,9717
45.79615521430969,692
45.81445646286011,8213
45.84458923339844,692
45.87697219848633,8021
45.896522998809814,781
45.90989875793457,692
45.963197231292725,692
45.99706029891968,49942
46.04560089111328,692
46.05758023262024,7077
46.10457730293274,692
46.1206431388855,8021
46.15140199661255,692
46.17349672317505,7461
46.20646142959595,692
46.23695468902588,6325
46.26891255378723,692
46.30990242958069,4261
46.30994248390198,1365
46.32593870162964,692
46.35841155052185,8213
46.38892102241516,692
46.41792631149292,9333
46.44537138938904,692
46.52842593193054,8773
46.5285005569458,692
46.563976764678955,692
46.59622931480408,8213
46.629435300827026,692
46.652907848358154,5765
46.68913984298706,692
46.723599433898926,8021
46.751368045806885,692
46.77389740943909,8213
46.82841467857361,692
46.83932542800903,7829
46.87929892539978,692
46.894691467285156,6901
46.92612147331238,692
46.95696020126343,6517
46.98789668083191,692
47.029454946517944,5205
47.032533407211304,861
47.04674959182739,692
47.079798460006714,9333
47.10922837257385,692
47.17418122291565,692
47.19489097595215,8773
47.241219997406006,692
47.25342679023743,6149
47.28746795654297,692
47.32831811904907,4453
47.333943367004395,109
47.35120224952698,692
47.37260603904724,9717
47.407280921936035,692
47.433783292770386,10470
47.4624981880188,692
47.49522018432617,9333
47.51505661010742,645
47.54898190498352,692
47.55993151664734,8965
47.598663568496704,692
47.61598825454712,7829
47.64693903923035,692
47.67950177192688,6149
47.69288611412048,357
47.712496519088745,692
47.77198243141174,692
47.796204805374146,9525
47.82822608947754,692
47.85343384742737,9157
47.884806871414185,692
47.92189168930054,8965
47.949381589889526,692
47.97962760925293,49942
48.01560020446777,692
48.0587739944458,6149
48.06063461303711,357
48.06756114959717,692
48.09955024719238,8405
48.13136410713196,692
48.15341019630432,7461
48.184926986694336,692
48.217647552490234,7461
48.259198904037476,692
48.273290157318115,6709
48.30508518218994,692
48.36487793922424,692
48.399107456207275,6517
48.43938136100769,692
48.47095537185669,7829
48.48654389381409,692
48.51920008659363,8213
48.56561207771301,692
48.572916984558105,6517
48.60436177253723,692
48.635741233825684,5573
48.6696879863739,692
48.69889831542969,5573
48.71329474449158,1229
48.73265266418457,692
48.76536178588867,9333
48.785414934158325,692
48.819276094436646,7461
48.832441091537476,221
48.85071134567261,692
48.87742519378662,7269
48.909114837646484,692
48.97991967201233,692
48.99990630149841,7077
49.0293607711792,692
49.05414819717407,4069
49.082499742507935,1173
49.08732008934021,692
49.11592888832092,7269
49.14618754386902,692
49.17907667160034,8405
49.21127200126648,692
49.234318256378174,9717
49.28867530822754,692
49.2968270778656,8965
49.339213848114014,692
49.35249853134155,9525
49.38354778289795,692
49.41608953475952,5957
49.43273448944092,165
49.447176933288574,692
49.49049711227417,6901
49.49061846733093,1109
49.50835299491882,692
49.56765103340149,692
49.59681797027588,9157
49.627580642700195,692
49.654393434524536,6901
49.68808579444885,692
49.714592695236206,6709
49.72612762451172,692
49.78428864479065,5397
49.79304480552673,692
49.83490252494812,8021
49.84722352027893,692
49.894765853881836,8581
49.90670108795166,692
49.952921867370605,50518
50.00969386100769,692
50.009729623794556,692
50.0292432308197,7653
50.03353238105774,692
50.0785698890686,6709
50.09439301490784,692
50.1534903049469,692
50.20786237716675,9909
50.20919966697693,692
50.25342297554016,6901
50.2650580406189,692
50.316001176834106,6325
50.32957458496094,692
50.37293982505798,5765
50.38662815093994,692
50.43273687362671,4821
50.44955396652222,692
50.51795196533203,8405
50.51799941062927,692
50.52264332771301,692
50.55890607833862,8965
50.568825006484985,692
50.614258766174316,7461
50.62836313247681,692
50.67657017707825,5573
50.68953824043274,692
50.751893520355225,692
50.7952139377594,7653
50.816765785217285,692
50.85728907585144,6709
50.86726450920105,692
50.922717571258545,6517
50.92935633659363,692
50.97256922721863,5765
50.98548722267151,692
51.03744554519653,4645
51.04977297782898,692
51.0940477848053,5765
51.13209271430969,692
51.157342195510864,7653
51.16816830635071,692
51.226258754730225,8405
51.22638201713562,692
51.276246309280396,8405
51.286705017089844,692
51.352052450180054,692
51.39606285095215,8213
51.40834975242615,692
51.452473878860474,8021
51.4673376083374,692
51.519487142562866,7461
51.53041934967041,692
51.57655668258667,6325
51.58718681335449,692
51.638837575912476,5573
51.65179920196533,692
51.696255683898926,7829
51.71057105064392,692
51.75644850730896,6517
51.76777148246765,692
51.82116985321045,8581
51.84913086891174,692
51.872676372528076,9717
51.893059968948364,692
51.954235792160034,692
52.00077939033508,51578
52.06749367713928,8773
52.06769800186157,692
52.11955118179321,8021
52.13221454620361,692
52.174439668655396,8773
52.18715810775757,692
52.239490270614624,7269
52.24842691421509,692
52.29289436340332,6149
52.314391136169434,692
52.356507539749146,5013
52.36694860458374,692
52.41847109794617,5573
52.428574085235596,692
52.474926710128784,9717
52.48495864868164,692
52.55372214317322,692
52.5993926525116,10085
52.61173939704895,692
52.65390205383301,6325
52.6746289730072,692
52.71640181541443,5013
52.72685980796814,692
52.779491662979126,7653
52.79010272026062,692
52.83462715148926,7829
52.86086392402649,692
52.89780330657959,7653
52.908923387527466,692
52.96019649505615,6325
52.969470262527466,692
53.01408672332764,4261
53.02444005012512,692
53.07664728164673,7829
53.08650207519531,692
53.14810824394226,692
53.19269680976868,10838
53.21540403366089,692
53.273494482040405,5573
53.27385687828064,1229
53.273879528045654,692
53.32103681564331,4645
53.33386015892029,692
53.37619757652283,8021
53.38823461532593,692
53.433648109436035,9157
53.45316767692566,692
53.4957058429718,8773
53.50921082496643,692
53.55525183677673,6901
53.580732345581055,692
53.61724829673767,4821
53.63052320480347,692
53.67907738685608,9157
53.68566608428955,692
53.74699378013611,692
53.79209756851196,11590
53.813318490982056,692
53.85741996765137,7653
53.868492126464844,692
53.918712854385376,5765
53.931347370147705,692
53.993122577667236,49514
54.037517786026,9333
54.04980659484863,692
54.09291458129883,8213
54.11530423164368,692
54.157541275024414,7461
54.16686749458313,692
54.21383237838745,6709
54.224324226379395,692
54.27666640281677,5013
54.29433608055115,692
54.35191082954407,692
54.394612312316895,11030
54.40639519691467,692
54.451016426086426,8965
54.471577167510986,692
54.51442050933838,7269
54.534963607788086,692
54.577473878860474,6901
54.60333037376404,692
54.6331729888916,5573
54.65572667121887,692
54.69877886772156,9157
54.71022391319275,692
54.75573253631592,9525
54.766427516937256,692
54.81778883934021,7077
54.82672333717346,692
54.88190770149231,5957
54.889564037323,692
54.95211315155029,692
54.994269371032715,6901
55.016530990600586,692
55.058571577072144,4821
55.07019662857056,692
55.11626601219177,7269
55.12658095359802,692
55.179182052612305,8581
55.191330671310425,692
55.23404359817505,9333
55.24707388877869,692
55.29366135597229,8773
55.31775403022766,692
55.35259747505188,8965
55.374143838882446,692
55.42083430290222,7653
55.42812991142273,692
55.47441363334656,8021
55.4848690032959,692
55.54626178741455,692
55.5990149974823,10838
55.62793183326721,692
55.65485239028931,8405
55.665098905563354,692
55.71890616416931,8213
55.73310947418213,692
55.7807137966156,7829
55.792489528656006,692
55.8329222202301,6901
55.85599398612976,692
55.898194313049316,6901
55.90978384017944,692
55.95789194107056,48822
55.97007131576538,692
56.040499210357666,9333
56.046634674072266,692
56.05258822441101,692
56.0763578414917,7829
56.0860390663147,692
56.1496639251709,692
56.193217277526855,9333
56.2157986164093,692
56.25742745399475,4645
56.2700092792511,692
56.31501054763794,6709
56.34753680229187,692
56.38269805908203,7461
56.39402222633362,692
56.4452760219574,8773
56.447121143341064,692
56.49913716316223,7461
56.51220726966858,692
56.55294680595398,7269
56.573814153671265,692
56.61717104911804,7269
56.6261260509491,692
56.67887759208679,6517
56.688820123672485,692
56.75193524360657,692
56.79536509513855,8773
56.80777645111084,692
56.85298538208008,8021
56.874751329422,692
56.91449332237244,8405
56.92956209182739,692
56.98153495788574,8773
56.992244482040405,692
57.035022020339966,10838
57.058146476745605,692
57.098971366882324,10085
57.109405279159546,692
57.15890979766846,7269
57.16526412963867,692
57.218339681625366,7077
57.228275537490845,692
57.27271628379822,7269
57.29152274131775,692
57.3587691783905,692
57.39664340019226,9717
57.40867304801941,692
57.467771768569946,7077
57.46835136413574,692
57.51827001571655,7829
57.53165555000305,692
57.5751519203186,7269
57.59581255912781,692
57.63827586174011,5957
57.6500985622406,692
57.69352865219116,4645
57.71716523170471,692
57.75427603721619,5765
57.77445459365845,692
57.81739139556885,7269
57.82740259170532,692
57.88203692436218,5573
57.886160135269165,692
57.94761514663696,692
57.99681615829468,44502
58.01538705825806,692
58.057472705841064,4261
58.09117126464844,692
58.11217498779297,6517
58.13310694694519,692
58.18452167510986,6149
58.186498403549194,692
58.23883891105652,7461
58.25037217140198,692
58.292938470840454,8581
58.31542658805847,692
58.357417583465576,8405
58.371726512908936,692
58.419769048690796,8405
58.429482221603394,692
58.4748809337616,8405
58.498881578445435,692
58.55214023590088,692
58.594956398010254,11222
58.61776304244995,692
58.66099309921265,8581
58.67256212234497,692
58.71371054649353,9157
58.73659324645996,692
58.77911162376404,8021
58.80581736564636,692
58.83372688293457,7077
58.855931758880615,692
58.912912130355835,6901
58.91297101974487,692
58.95432472229004,7077
58.976765155792236,692
59.01647734642029,6901
59.02641677856445,692
59.08030557632446,7269
59.08884811401367,692
59.152281045913696,692
59.19418144226074,7829
59.21722865104675,692
59.253960371017456,7829
59.27659487724304,692
59.31895613670349,8213
59.33179473876953,692
59.37444591522217,7829
59.39730167388916,692
59.44157528877258,6149
59.454885482788086,692
59.49732232093811,6709
59.51847004890442,692
59.556968212127686,6517
59.56695079803467,692
59.61949849128723,6709
59.628297328948975,692
59.677287101745605,6709
59.69430589675903,692
59.75594782829285,692
59.79867243766785,6901
59.82522106170654,692
59.85300540924072,3893
59.875977754592896,692
59.93541240692139,6709
59.93549084663391,692
59.976248264312744,45622
59.99515628814697,692
60.04015874862671,5397
60.051931858062744,692
60.094396352767944,6517
60.114121198654175,692
60.15746474266052,6709
60.16751217842102,692
60.2152202129364,6709
60.233134269714355,917
60.235281229019165,692
60.27758026123047,6517
60.287630796432495,692
60.35190439224243,692
60.39295482635498,6149
60.416095495224,692
60.45792603492737,5957
60.47031831741333,692
60.51333522796631,6325
60.54140043258667,692
60.57823300361633,5765
60.59080457687378,692
60.63265132904053,4069
60.642794370651245,1173
60.65359330177307,692
60.695377588272095,4821
60.7182993888855,692
60.7562940120697,8965
60.76693153381348,692
60.81643319129944,8773
60.837594747543335,692
60.878236055374146,8773
60.88824534416199,692
60.95207500457764,692
60.994521617889404,8405
61.01726722717285,692
61.0573456287384,6149
61.071012020111084,692
61.11396098136902,8405
61.13662886619568,692
61.17973494529724,8965
61.19199180603027,692
61.23594903945923,9157
61.2608380317688,692
61.29630780220032,7077
61.30862092971802,692
61.35676598548889,6325
61.37450051307678,533
61.374648571014404,692
61.41650652885437,8773
61.426966190338135,692
61.47424578666687,10085
61.49492049217224,692
61.564762353897095,692
61.59232473373413,11414
61.61506414413452,692
61.671448945999146,7829
61.67155575752258,692
61.72058153152466,9157
61.73228406906128,692
61.77509355545044,8965
61.7978618144989,692
61.83198666572571,7829
61.85426092147827,692
61.89660573005676,5765
61.90873837471008,692
61.956172943115234,49130
62.023725748062134,7077
62.03461670875549,692
62.081289291381836,7829
62.08749866485596,692
62.15175461769104,692
62.19438815116882,8581
62.21364116668701,692
62.25667929649353,9157
62.286686420440674,692
62.319838523864746,9909
62.33199667930603,692
62.385688066482544,7461
62.39738726615906,692
62.43227791786194,5397
62.453500747680664,692
62.49551796913147,8965
62.5185182094574,692
62.55282664299011,8965
62.59718728065491,692
62.61640954017639,8581
62.627625465393066,692
62.67238688468933,6901
62.68815493583679,1109
62.690802812576294,692
62.75300312042236,692
62.79543852806091,8021
62.81785297393799,692
62.85222578048706,7829
62.87472128868103,692
62.91707730293274,8581
62.92985963821411,692
62.9737651348114,8213
63.00009727478027,692
63.03854036331177,5765
63.050660610198975,692
63.103660106658936,6901
63.11951661109924,692
63.1583251953125,8213
63.168559074401855,692
63.2168984413147,8773
63.23574447631836,692
63.28058218955994,6901
63.29199814796448,692
63.35210585594177,692
63.41160297393799,8773
63.41257429122925,85
63.41804385185242,692
63.45397734642029,9333
63.47427487373352,692
63.51621961593628,9333
63.52957344055176,692
63.573174238204956,6901
63.59575605392456,692
63.63784623146057,7077
63.64988374710083,692
63.693968057632446,8405
63.716078758239746,692
63.75891709327698,8965
63.768964767456055,692
63.81889009475708,8405
63.834463357925415,692
63.876824378967285,6517
63.88764476776123,692
63.953036308288574,692
63.99891495704651,49514
64.05398678779602,9333
64.07427191734314,692
64.12677931785583,7461
64.12842798233032,692
64.17375135421753,6517
64.19603776931763,692
64.23824501037598,6149
64.24864315986633,692
64.29521417617798,7077
64.31929898262024,692
64.35810947418213,7829
64.36768198013306,692
64.4337420463562,5957
64.43382549285889,692
64.47461652755737,5397
64.49487352371216,692
64.55641555786133,692
64.59795260429382,10662
64.61033296585083,692
64.65347504615784,5957
64.67512321472168,692
64.7170832157135,5765
64.73887538909912,692
64.78088974952698,6517
64.79399180412292,692
64.83907222747803,6325
64.86012744903564,692
64.89285969734192,4645
64.91699385643005,692
64.9596426486969,8581
64.96956849098206,692
65.01971769332886,9157
65.02820062637329,692
65.0738959312439,9333
65.09340786933899,692
65.15506625175476,692
65.1981315612793,8965
65.22356963157654,692
65.25379848480225,8581
65.27455949783325,692
65.31684470176697,8405
65.33849906921387,692
65.37303709983826,6149
65.39527249336243,692
65.43783497810364,7829
65.45965075492859,692
65.4976396560669,9157
65.51713562011719,692
65.55928468704224,9717
65.57517004013062,692
65.61806893348694,7653
65.62805843353271,692
65.68119382858276,7653
65.69108152389526,692
65.76582908630371,692
65.79591488838196,9525
65.81917333602905,692
65.86353254318237,7077
65.87679839134216,692
65.91965436935425,8021
65.93103861808777,692
65.97650384902954,49766
65.99773263931274,692
66.03747749328613,11782
66.04861307144165,692
66.09469795227051,7829
66.1156096458435,692
66.17329502105713,7269
66.17343854904175,29
66.17861437797546,692
66.21786165237427,7829
66.22809481620789,692
66.27385473251343,8021
66.29390859603882,692
66.38156032562256,692
66.39308881759644,8581
66.4164879322052,692
66.45657634735107,6517
66.47849726676941,692
66.51329898834229,7829
66.53623747825623,692
66.58061981201172,8405
66.58294486999512,1165
66.59148716926575,692
66.63665342330933,8773
66.65910983085632,692
66.69304943084717,6517
66.71562314033508,692
66.75994277000427,6901
66.79306817054749,692
66.82099461555481,7269
66.83099699020386,692
66.88510823249817,7461
66.89257454872131,221
66.8958568572998,692
66.95754337310791,692
66.99236941337585,7077
67.01534938812256,692
67.05784034729004,6901
67.09603714942932,692
67.11268997192383,8213
67.13575887680054,692
67.17676830291748,8965
67.19946503639221,692
67.23445534706116,8965
67.25797605514526,692
67.2987494468689,6149
67.3128662109375,692
67.35564708709717,6517
67.37588596343994,692
67.41931009292603,7461
67.42931842803955,692
67.47712802886963,7461
67.50582575798035,692
67.55693364143372,692
67.60703110694885,7461
67.61613345146179,692
67.65795612335205,5573
67.67004609107971,692
67.71306657791138,8213
67.73633217811584,692
67.77877354621887,9157
67.79261016845703,692
67.83545184135437,10085
67.85820150375366,692
67.89798760414124,10470
67.91661763191223,692
67.95673441886902,48630
67.9697093963623,692
68.02564358711243,8021
68.03111052513123,692
68.07418751716614,9157
68.0942234992981,692
68.15553522109985,692
68.19825911521912,8021
68.21056652069092,692
68.25331568717957,4069
68.2755651473999,692
68.32666969299316,8581
68.33929705619812,692
68.37556147575378,8213
68.39822435379028,692
68.43465256690979,9333
68.45407509803772,692
68.49679660797119,7269
68.52759408950806,692
68.55333590507507,5573
68.5736813545227,692
68.63285684585571,6901
68.63317608833313,692
68.67380881309509,8021
68.69374966621399,692
68.75583100318909,692
68.79811906814575,9525
68.81082487106323,692
68.85316610336304,5013
68.87532091140747,692
68.91686153411865,3509
68.93505954742432,692
68.97399234771729,7461
68.99785590171814,692
69.03755807876587,8405
69.05953001976013,692
69.0933187007904,9157
69.11437225341797,469
69.22871470451355,692
69.22874093055725,8021
69.22879958152771,692
69.26373338699341,6517
69.2637939453125,692
69.29529452323914,3588
70.02997350692749,692
71.01440048217773,692
71.09316921234131,9849
71.09480571746826,179552
71.17626142501831,2896
71.17630362510681,1448
71.1763265132904,35845
71.22077012062073,692
71.25498557090759,8405
71.27694964408875,692
71.3111481666565,10278
71.34133648872375,692
71.39396524429321,7653
71.39418745040894,692
71.4364845752716,7269
71.45697855949402,692
71.49920105934143,7829
71.50990056991577,692
71.55407667160034,8213
71.57459378242493,692
71.61685705184937,7269
71.63602995872498,692
71.67876601219177,5957
71.70026922225952,692
71.75231218338013,692
71.80400109291077,9333
71.81997489929199,692
71.85204243659973,8773
71.87531995773315,692
71.91387724876404,7269
71.93762016296387,692
71.97272443771362,47686
72.00264811515808,692
72.03451180458069,8021
72.05278587341309,692
72.0950140953064,7077
72.11780953407288,692
72.15350198745728,6517
72.17426419258118,692
72.21687293052673,7653
72.23724269866943,692
72.27360486984253,8965
72.29389333724976,692
72.35566353797913,692
72.39748430252075,5397
72.42105555534363,692
72.4519681930542,5765
72.47460436820984,692
72.51975083351135,6149
72.53853678703308,692
72.57470870018005,5573
72.597172498703,692
72.63322424888611,4453
72.65606951713562,692
72.69563961029053,7653
72.72584199905396,692
72.75350165367126,8213
72.7741048336029,692
72.82741785049438,5957
72.83249354362488,165
72.83665180206299,692
72.87905859947205,6325
72.89219355583191,692
72.95364570617676,692
72.99621248245239,7829
73.03245973587036,692
73.05287981033325,6325
73.07623100280762,692
73.11804270744324,7653
73.13534736633301,413
73.13540410995483,692
73.17605090141296,7653
73.19856119155884,692
73.23572635650635,6325
73.25573468208313,692
73.29817366600037,6901
73.32112526893616,692
73.35381197929382,7269
73.37424731254578,692
73.41598558425903,5573
73.43953251838684,692
73.47504162788391,7829
73.49711751937866,692
73.55853986740112,692
73.59240436553955,13094
73.61468458175659,692
73.65759372711182,11030
73.68066620826721,692
73.7139163017273,12534
73.75758862495422,692
73.77777910232544,13094
73.80160427093506,692
73.85853409767151,14038
73.85861015319824,1006
73.86098670959473,692
73.89815545082092,14422
73.91533660888672,692
73.96056079864502,48570
74.03261637687683,19686
74.03925776481628,692
74.05707931518555,692
74.07838892936707,20998
74.09085440635681,692
74.15771579742432,692
74.19741630554199,24950
74.218186378479,692
74.26206254959106,13670
74.28069710731506,692
74.31530261039734,9909
74.33899736404419,692
74.37413096427917,6901
74.39580512046814,692
74.43976855278015,4453
74.46581554412842,692
74.50096201896667,3893
74.52301025390625,692
74.56755661964417,5205
74.57253861427307,861
74.57793927192688,692
74.61432909965515,5397
74.63593435287476,692
74.67868876457214,5397
74.6987783908844,692
74.7689905166626,692
74.79149389266968,5397
74.8158483505249,692
74.85818648338318,3893
74.88141822814941,692
74.9142656326294,6149
74.93539929389954,692
74.97800350189209,5397
75.00050520896912,692
75.03641986846924,5397
75.05929923057556,692
75.09365057945251,5573
75.11567616462708,692
75.15785384178162,5397
75.18032217025757,692
75.21265816688538,5013
75.23315000534058,692
75.27584671974182,4821
75.29473376274109,692
75.35702300071716,692
75.40012907981873,9157
75.4110655784607,692
75.45589661598206,7829
75.48971676826477,692
75.5181360244751,5397
75.54077792167664,692
75.57280683517456,6517
75.59659934043884,692
75.63890790939331,7077
75.6595344543457,692
75.69669771194458,7269
75.71658945083618,692
75.74928450584412,5573
75.78006529808044,692
75.81404280662537,5957
75.83424711227417,692
75.87817168235779,6517
75.89814805984497,692
75.95432114601135,692
75.99975275993347,42054
76.02756476402283,692
76.06094694137573,5397
76.07283735275269,692
76.11518430709839,5957
76.13817834854126,692
76.17409920692444,5957
76.20726585388184,692
76.23625445365906,5765
76.2591712474823,692
76.29230690002441,5397
76.30821180343628,1053
76.31568932533264,692
76.35791730880737,6709
76.37853121757507,692
76.41627836227417,6901
76.43653845787048,692
76.47888231277466,7077
76.49908590316772,692
76.55126810073853,692
76.59462833404541,9525
76.61915469169617,692
76.65908598899841,6709
76.67941093444824,692
76.72387647628784,7829
76.72409343719482,589
76.73526358604431,692
76.77846550941467,7461
76.80101299285889,692
76.8346962928772,8213
76.85670852661133,692
76.898446559906,8581
76.92659330368042,692
76.95585227012634,8965
76.97689819335938,692
77.03112602233887,9717
77.03276586532593,1029
77.0385262966156,692
77.08229279518127,8773
77.0943124294281,692
77.16401052474976,692
77.19627285003662,11782
77.23639488220215,692
77.25416016578674,7077
77.27609205245972,692
77.31698751449585,7269
77.33243155479431,29
77.33928537368774,692
77.37419772148132,5957
77.39549732208252,692
77.43806552886963,6517
77.45846700668335,692
77.49497485160828,6517
77.51549911499023,692
77.55782508850098,7829
77.5781729221344,692
77.61741614341736,6325
77.63795304298401,692
77.67323064804077,7461
77.69128084182739,692
77.75453281402588,692
77.79725933074951,9909
77.82107663154602,692
77.85360360145569,5573
77.87820243835449,692
77.92169332504272,6901
77.940176486969,692
77.98005485534668,43174
77.99909400939941,692
78.05014419555664,5573
78.05269384384155,1229
78.06027340888977,692
78.09453845024109,7077
78.11606097221375,692
78.15919065475464,7653
78.17928123474121,692
78.21643567085266,7461
78.23761105537415,692
78.28230333328247,6709
78.29221296310425,692
78.35648107528687,692
78.3949658870697,6901
78.4155809879303,692
78.4591166973114,4645
78.47930359840393,884
78.51214551925659,7653
78.53573536872864,692
78.57483053207397,7829
78.59701156616211,692
78.63371729850769,8021
78.66256880760193,692
78.69911217689514,6709
78.71998167037964,692
78.76860857009888,7077
78.77586650848389,692
78.81874918937683,9157
78.83845686912537,692
78.87489771842957,9909
78.89519906044006,692
78.96054077148438,692
78.99429845809937,9909
79.01468467712402,692
79.05687046051025,8021
79.07726836204529,692
79.12269735336304,8021
79.1318986415863,692
79.17709755897522,5573
79.19491267204285,692
79.23748016357422,8405
79.26045036315918,692
79.29263687133789,6517
79.31459903717041,692
79.35643935203552,5573
79.38074731826782,692
79.41938066482544,6709
79.43976521492004,692
79.4851233959198,6517
79.48518300056458,725
79.49192929267883,692
79.55560493469238,692
79.59816074371338,9157
79.6186933517456,692
79.65520691871643,6517
79.67951607704163,692
79.71341681480408,7653
79.73584747314453,692
79.79427576065063,7077
79.79435896873474,1285
79.80015397071838,692
79.83371448516846,6709
79.855792760849,692
79.8978099822998,5397
79.91910886764526,692
79.95575547218323,48822
79.97862601280212,692
80.02443504333496,7653
80.0356752872467,692
80.05427837371826,692
80.07992315292358,18481
82.09115958213806,199824
82.26717615127563,2896
82.26719355583191,5792
82.27069067955017,27180
82.29615139961243,6901
82.31814551353455,692
82.35389137268066,7829
82.37489891052246,692
82.41690182685852,9717
82.45228338241577,692
82.47416639328003,8965
82.49673199653625,692
82.55822849273682,692
82.59223556518555,8405
82.62532711029053,692
82.65751242637634,7653
82.6802659034729,692
82.71433448791504,6901
82.73733448982239,692
82.76902866363525,5013
82.8007264137268,692
82.83693599700928,7461
82.8614866733551,692
82.89441132545471,7653
82.91817712783813,692
82.96616291999817,6325
82.97399830818176,692
83.01671767234802,6149
83.03706312179565,692
83.07952308654785,6325
83.09957814216614,692
83.16877937316895,692
83.19550943374634,7077
83.21601343154907,692
83.2731065750122,7077
83.27321720123291,1285
83.28318548202515,692
83.31481504440308,6901
83.33588361740112,692
83.37850069999695,6325
83.40044927597046,692
83.43580865859985,6517
83.45719242095947,692
83.49921441078186,6709
83.52140140533447,692
83.5536675453186,5573
83.5781683921814,692
83.61634516716003,6709
83.63554191589355,692
83.68087410926819,7077
83.69911003112793,692
83.76133298873901,692
83.79419779777527,7653
83.81484627723694,692
83.8570671081543,5765
83.88266921043396,692
83.91361665725708,7653
83.93412733078003,692
83.9929416179657,49322
84.03764343261719,7461
84.0572075843811,692
84.10016536712646,8581
84.12291693687439,692
84.15566635131836,7077
84.17606592178345,692
84.21867299079895,7077
84.23867321014404,692
84.27316880226135,7829
84.29640316963196,692
84.35792136192322,692
84.39849758148193,7653
84.40265989303589,413
84.42485618591309,692
84.45766639709473,7461
84.48021411895752,692
84.51252961158752,8405
84.53358507156372,692
84.57768082618713,6901
84.59630465507507,692
84.63760185241699,6709
84.65941524505615,692
84.70798110961914,8405
84.71767544746399,692
84.75406813621521,8773
84.7734227180481,692
84.81648087501526,7269
84.83673620223999,692
84.88030862808228,7829
84.90874409675598,692
84.96241211891174,692
84.99486136436462,11414
85.01548075675964,692
85.05754685401917,7269
85.07914352416992,692
85.11572265625,7461
85.13589453697205,692
85.17784404754639,7829
85.20105981826782,692
85.2337019443512,7653
85.2557954788208,692
85.2981607913971,6901
85.32066202163696,692
85.35321593284607,5957
85.37390422821045,692
85.42382979393005,7461
85.43797993659973,692
85.47507834434509,8213
85.49447464942932,692
85.55615973472595,692
85.59811329841614,8581
85.62653946876526,692
85.65391182899475,8213
85.67719507217407,692
85.73090195655823,8965
85.73281455039978,277
85.74147844314575,692
85.77380561828613,8021
85.79693841934204,692
85.83914160728455,6709
85.86114549636841,692
85.89648795127869,7829
85.91900992393494,692
85.95680809020996,49190
85.98684787750244,692
86.0191125869751,7829
86.0325436592102,589
86.04128527641296,692
86.07578039169312,6325
86.0958321094513,692
86.15704989433289,692
86.19937467575073,8213
86.2206768989563,692
86.25386881828308,6325
86.2758731842041,692
86.3183581829071,5573
86.34021735191345,692
86.372882604599,7653
86.39827728271484,692
86.43159914016724,7461
86.44618201255798,221
86.46248173713684,692
86.4969744682312,7077
86.52274417877197,692
86.55319213867188,6517
86.57400107383728,692
86.61743545532227,6901
86.63816118240356,692
86.67399907112122,7269
